post_id	listing_name	make	model	year	odometer	vin	condition	title_status	cylinders	crumb_area	crumb_subarea	price
6509031375				2006				clean		atlanta	otp east	5500
6486317421		subaru	outback	2002	172		excellent	clean		atlanta	otp west	4499
6498361473		subaru	legacy	2003	175000		good	clean	4 cylinders	atlanta	atlanta	2000
6504272249				2007				lien		atlanta	otp west	5100
6506214582		subaru		2015	17000		excellent	clean	4 cylinders	atlanta	otp north	19000
6488813492		subaru	outback	2004	148		excellent	clean	4 cylinders	atlanta	otp north	5699
6521397536		subaru	brz	2013	49000			rebuilt		atlanta	atlanta	11500
6461355145		subaru	legacy	2010	92085		salvage	parts only	4 cylinders	atlanta	otp north	4500
6496505025		subaru	brz	2015	28000		excellent	clean	4 cylinders	atlanta	atlanta	17800
6507994563		subaru	wrx	2005	135000			clean		atlanta	atlanta	4995
6520953471		subaru	forester	2006	162000		excellent	clean	4 cylinders	atlanta	atlanta	4500
6500152367		subaru	impreza	2009		JF1GE60649H502750	excellent	clean	4 cylinders	atlanta	atlanta	9850
6515368619		subaru	sti-wrx	2005	160		good	clean	8 cylinders	atlanta	atlanta	6900
6503965109		subaru	forester	2006	191286		good	clean	4 cylinders	atlanta	atlanta	4000
6516970877		subaru	forester	2005	201000			clean		atlanta	otp north	3800
6521410949		subaru	outback	2014	63700	4S4BRCLC6E3210805	excellent	clean	4 cylinders	atlanta	otp east	16900
6521702923		subaru	forester	2009	159800			clean		atlanta	atlanta	7498
6521177524		subaru	forester	2003	141000		good	clean	6 cylinders	atlanta	atlanta	2950
6516883539		subaru	impreza	2006			excellent	clean		atlanta	otp north	3200
6483220473		subaru	impreza	2001	183000		good	clean	4 cylinders	atlanta	otp north	7000
6521329775		subaru	outback	2010	115900			clean		atlanta	atlanta	10985
6497409121		subaru	outback	2013				clean		atlanta	atlanta	13900
6507761836		subaru	crosstrek	2014	40300	JF2GPAKC8E8283619	excellent	clean	4 cylinders	atlanta	atlanta	Highland)
6520624930		subaru	legacy	2006				clean		atlanta	otp west	7500
6517940412		subaru	outback	2004	100000	4s3bh815647605938	excellent	clean	6 cylinders	atlanta	otp east	5700
6490310398		subaru	baja	2006	211150		good	clean	4 cylinders	atlanta	otp north	8000
6509088037		subaru	legacy	2015	67172	4S3BNAD63F3036920	good	clean	4 cylinders	atlanta	atlanta	16000
6521687223		subaru	impreza	2010,2012				clean		atlanta	atlanta	2100
6521715741		subaru		2006	152000		excellent	clean	6 cylinders	atlanta	atlanta	5000
6521710140		subaru		2003	220000	1GNEK13Z73R207993	good	clean	8 cylinders	minneapolis	hennepin co	3995
6521175949		subaru	outback	2014	49021		like new	salvage	4 cylinders	minneapolis	hennepin co	13800
6518736864		subaru	outback	2003	167000			clean	4 cylinders	minneapolis	ramsey co	2900
6505918153		subaru	impreza-wrx		41000	Ask for the vin	salvage	salvage	4 cylinders	minneapolis	dakota/scott	15800
6519996289		subaru	legacy	2009	89140		excellent	clean	4 cylinders	minneapolis	dakota/scott	9959
6491564454		subaru	impreza	2008	99000		good	salvage	4 cylinders	minneapolis	hennepin co	5200
6521410411		subaru	wrx	2005				salvage	4 cylinders	minneapolis	anok/chis/isa	3500
6521639355		subaru	forester	2009		JF2SH61649H702412	excellent	rebuilt	4 cylinders	minneapolis	hennepin co	10900
6521474174				2008				clean		minneapolis	washington/WI	1
6522225345				2007			excellent	clean	6 cylinders	atlanta	atlanta	1500
6522123438		subaru	sti	2008				lien		atlanta	otp north	9000
6522236607		subaru	outback	2004	100000	4s3bh815647605938	excellent	clean	6 cylinders	atlanta	otp east	5700
6522083812		subaru	forester	1999	209000		good	clean	4 cylinders	atlanta	otp east	2400
6521925212		subaru	forester	2016			like new	clean	4 cylinders	atlanta	atlanta	9200
6521933376		subaru	outback	2001			fair	clean	6 cylinders	atlanta	atlanta	2000
6518523827		subaru	outback	2014	48000		excellent	clean	4 cylinders	minneapolis	dakota/scott	17000
6522026781		subaru	impreza	2011	55000		good	rebuilt	4 cylinders	minneapolis	dakota/scott	7500
6499938721		subaru	outback	2006	188000		like new	clean		minneapolis	hennepin co	4500
6521367552		subaru		2008			like new	clean	6 cylinders	minneapolis	hennepin co	8450
6521711234		subaru		2003	220000	1GNEK13Z73R207993	good	clean	8 cylinders	minneapolis	hennepin co	3995
6522415731		subaru	forester	2009	154012		excellent	clean	4 cylinders	atlanta	otp north	5999
6522985418		subaru	wrx	2004			excellent	clean	4 cylinders	atlanta	atlanta	10500
6522840319		subaru	sti	2003				clean		atlanta	atlanta	15000
6522660864		subaru	impreza-wrx	2004	167			clean	4 cylinders	atlanta	atlanta	6900
6523069930		subaru		2002	145000		good	clean	6 cylinders	atlanta	atlanta	2700
6522746683		subaru	impreza	2016	11000		like new	clean	4 cylinders	atlanta	atlanta	12999
6523517404		subaru	outback	2000				clean		minneapolis	anok/chis/isa	1100
6523056945		subaru	legacy	2009				clean		minneapolis	hennepin co	5800
6522448549		subaru	forester	2000	170000			parts only		minneapolis	hennepin co	400
6523476936		subaru	legacy	1996	225000		fair	clean	4 cylinders	minneapolis	ramsey co	1500
6523568437		subaru	wrx	2002	207000		good	clean		minneapolis	ramsey co	4000
6523515816		subaru	impreza-wrx	2009	116000		excellent	clean	4 cylinders	atlanta	otp west	12500
6522856761		subaru	legacy	2010	158000	4S3BMBB6XA3239050	excellent	clean	4 cylinders	atlanta	atlanta	6300
6523396678		subaru	forester	2005	200000		good	lien	4 cylinders	minneapolis	hennepin co	3000
6523522438		subaru		2008			like new	clean	6 cylinders	minneapolis	hennepin co	8450
6522410411		subaru	forester	2015	31600			clean		minneapolis	anok/chis/isa	17400
6523579734		subaru	wrx	2007	188000		good	clean	4 cylinders	minneapolis	hennepin co	9850
6522787874		subaru	brz	2013	53240	JF1ZCAC15D2608881	excellent	rebuilt	4 cylinders	minneapolis	anok/chis/isa	11950
6522419964		subaru	wrx	2002	160000		excellent	clean	4 cylinders	minneapolis	dakota/scott	7000
6522406870		subaru	legacy	2005	185000		excellent	clean		minneapolis	hennepin co	3700
6524216554		subaru	outback	2001	178665		good	clean	6 cylinders	atlanta	atlanta	2999
6522916584		subaru		2001	107000		good	clean		atlanta	otp north	3500
6523645784		subaru	legacy	1999	129000		excellent	clean	4 cylinders	atlanta	atlanta	2950
6523936115		subaru	forester	2016	27000	JF2SJADC5GH567558	excellent	rebuilt	4 cylinders	atlanta	otp east	14499
6524058229		subaru	outback	2002	172		excellent	clean		atlanta	otp west	4499
6523550747		subaru	outback	2001	178653		good	clean	6 cylinders	atlanta	atlanta	2900
6524501322		subaru	forester	2003	155700			clean	4 cylinders	minneapolis	anok/chis/isa	4900
6522703577		subaru	legacy	2006	109500			clean	4 cylinders	minneapolis	hennepin co	5500
6524562828		subaru		2009	111		excellent	clean	4 cylinders	minneapolis	dakota/scott	7295
6524446915		subaru	impreza	2009	89400		good	rebuilt	4 cylinders	minneapolis	hennepin co	6390
6523842032		subaru	wrx	2002	230000		good	clean	4 cylinders	minneapolis	ramsey co	6500
6524353962				2007	142000		salvage	salvage	4 cylinders	minneapolis	anok/chis/isa	1300
6524391409		subaru		1993			excellent	clean	4 cylinders	minneapolis	hennepin co	9000
6524815435		subaru	forester	2001	287			clean	4 cylinders	minneapolis	hennepin co	1200
6523905127		subaru	outback	2004	141500		good	clean		minneapolis	carv/sher/wri	4700
6522696945		subaru	impreza	2002	177250	JF1GD67502H514058	good	clean	4 cylinders	minneapolis	hennepin co	3000
6524589342		subaru	outback	2003	69000		new	clean	6 cylinders	minneapolis	carv/sher/wri	17499
6524662800		subaru	sti	2010	26000			lien	4 cylinders	minneapolis	ramsey co	27000
6524422068		subaru	forester	2002	200000		salvage	clean	4 cylinders	minneapolis	hennepin co	1000
6524839584		subaru	legacy-outback	2007	164063		good	clean	4 cylinders	minneapolis	anok/chis/isa	4750
6522546254		subaru	crosstrek	2002	5500	JF2GTAACXJH203874	like new	clean	4 cylinders	atlanta	otp north	21900
6524657248		subaru	sti-wrx	2017	2351	JF1VA2T64J9820468	like new	lien	4 cylinders	atlanta	otp north	39500
6524472268		subaru		2005	130000		good	clean	4 cylinders	atlanta	atlanta	6000
6523643447		subaru	impreza-wrx	2008	38147		like new	clean	4 cylinders	atlanta	otp north	15800
6524956052		subaru	forester	2015	31600			clean	4 cylinders	minneapolis	anok/chis/isa	17400
6525423726		subaru	legacy	1997	213191	4s3bk4258v7322841	good	clean		minneapolis	ramsey co	1200
6523892254		subaru	forester-xt	2007	78000		salvage	clean	4 cylinders	minneapolis	dakota/scott	3500
6525179214		subaru		2005	135000		excellent	clean		minneapolis	dakota/scott	6500
6525479731		subaru	impreza	2011	55000		good	rebuilt	4 cylinders	minneapolis	dakota/scott	7500
6525076888		subaru	legacy-outback	1998	280000		fair	clean	4 cylinders	minneapolis	carv/sher/wri	1200
6524033106		subaru	forester	2011				clean		minneapolis	washington/WI	9500
6525096907		subaru	impreza	2015	7900		like new	rebuilt	4 cylinders	minneapolis	ramsey co	12800
6525559153		subaru	outback	2001	276000		good	clean	4 cylinders	minneapolis	hennepin co	1500
6523907062		subaru	forester-xt	2004	94000		excellent	clean		minneapolis	hennepin co	7750
6524841581		subaru	impreza	2007	137	Call	good	clean	4 cylinders	atlanta	atlanta	5500
6525000572		subaru	legacy	1998	125500		fair	clean	4 cylinders	atlanta	otp north	1850
6525316975		subaru	legacy	1998	125500		fair	clean	4 cylinders	atlanta	otp north	1850
6525534262		subaru	forester-wrx-xt	2008	139500	JF1SG66638H703324		clean	4 cylinders	atlanta	otp north	6500
6524990162		subaru	brz	2013	49000			rebuilt		atlanta	atlanta	11500
6525346819		subaru	forester	2002	125000		excellent	clean	4 cylinders	atlanta	atlanta	3500
6524930776		subaru	forester	1999	270000			clean		atlanta	atlanta	1400
6525113078		subaru	impreza	2008	128000		new	clean	8 cylinders	minneapolis	anok/chis/isa	7900
6525587606		subaru	legacy	2010				rebuilt		minneapolis	ramsey co	9999
6524834711		subaru	forester	2010	99000		excellent	rebuilt	4 cylinders	missoula		8600
6525067142		subaru	forester	2003	236800			clean	4 cylinders	missoula		3000
6523400250		subaru	forester	2017	17000		like new	clean	4 cylinders	missoula		26900
6521015286		subaru	forester	2014	54975		like new	clean	4 cylinders	missoula		16200
6522459345		subaru	outback	2007	153434		excellent	clean	6 cylinders	missoula		7000
6524804574		subaru	sti-wrx	2008	116000	JF1GR89698L818093	excellent	lien	4 cylinders	missoula		19900
6525342393		subaru	legacy	1997	265000	4s3bk4253v6303457	good	clean	4 cylinders	missoula		1500
6524905457		subaru		2002	255900	WV2YB0255MG013086	excellent	clean	4 cylinders	missoula		22800
6521140110		subaru	legacy	1999	175000		fair	clean	4 cylinders	missoula		3500
6522480340		subaru	baja		194395		good	clean	4 cylinders	missoula		6225
6523013385		subaru	forester	2015	22000		excellent	clean	4 cylinders	missoula		19900
6525264019		subaru	legacy	2015	60000		like new	clean	6 cylinders	missoula		17900
6520749037		subaru	impreza	2006			excellent	clean	4 cylinders	missoula		7650
6522728878					175000		good	clean	4 cylinders	missoula		4300
6525658180		subaru	outback	2004	190000			clean		atlanta	atlanta	3450
6525256466		subaru	forester	2003	175000			clean		atlanta	otp west	5000
6527536334		subaru	forester	2011				clean		minneapolis	washington/WI	9400
6525624626		subaru	forester	2002				clean		minneapolis	anok/chis/isa	3500
6527959400		subaru	wrx	2005	114500		good	lien	4 cylinders	minneapolis	hennepin co	8000
6526117479		subaru	impreza	2008	181000			clean		minneapolis	hennepin co	3800
6525780814		subaru	legacy	2014	67800	4S3BMCC64E3018554	excellent	clean	4 cylinders	minneapolis	carv/sher/wri	11995
6527524554		subaru	forester	2002	200000		good	clean	4 cylinders	minneapolis	carv/sher/wri	1500
6526091695		subaru	tribeca	2006	209			clean	6 cylinders	minneapolis	hennepin co	4450
6526040414		subaru	forester	2000	140000	Jf1sf6555yh704731	excellent	clean	4 cylinders	minneapolis	ramsey co	2975
6527106860		subaru	outback	2001	204000		good	clean	4 cylinders	minneapolis	dakota/scott	2000
6528531790		subaru	outback	2004	204000		good	clean	4 cylinders	minneapolis	hennepin co	2500
6527811443		subaru	wrx	2011	85000		like new	rebuilt	4 cylinders	minneapolis	carv/sher/wri	16000
6528532452		subaru	impreza	2007				lien		minneapolis	hennepin co	5500
6527602875		subaru	forester	2003	144500			clean	4 cylinders	minneapolis	washington/WI	5900
6495429397		subaru	sti	2003	184000		excellent	rebuilt	4 cylinders	minneapolis	dakota/scott	6500
6529492686		subaru	legacy	2007				clean		atlanta	otp east	3000
6528638284		subaru	forester	2006			excellent	clean	4 cylinders	atlanta	atlanta	3400
6528564084		subaru	impreza	2008				clean		atlanta	atlanta	5600
6528434976		subaru	wrx	2015	112300		excellent	lien	4 cylinders	atlanta	otp north	17000
6526207823		subaru	forester-outback	2009	58585	1D3HB16K39J517593	excellent	clean	6 cylinders	atlanta	atlanta	9394
6527915414		subaru	impreza	2009	70000		excellent	clean		atlanta	atlanta	8250
6528587099					102000		excellent	clean	4 cylinders	atlanta	otp north	5700
6528941745		subaru	outback	2001	149000		like new	clean	4 cylinders	atlanta	atlanta	2500
6528916714		subaru	outback	2014	48000		excellent	clean	4 cylinders	minneapolis	dakota/scott	17000
6526662181		subaru	forester	2001	287			clean	4 cylinders	minneapolis	anok/chis/isa	1200
6527351826		subaru		2000	227000		good	clean	4 cylinders	minneapolis	dakota/scott	2500
6529560707		subaru	legacy	1995	230000		like new	clean	4 cylinders	minneapolis	ramsey co	1350
6529578771		subaru	impreza-wrx	2002	155273		good	salvage	4 cylinders	minneapolis	ramsey co	3500
6529074083		subaru	outback	1998	114000		good	clean	4 cylinders	minneapolis	hennepin co	1800
6526353212		subaru	forester	2014			excellent	rebuilt	4 cylinders	missoula		13500
6527105454		subaru	outback	2003	154514	4S3BH675137651705	good	clean	4 cylinders	missoula		4250
6527301130		subaru	outback	2014	94200	4S4BRBCC1E3215632	excellent	clean	4 cylinders	missoula		14700
6526241574		subaru	outback	2008	103500	4s4bp61c787301864	good	clean	4 cylinders	missoula		8600
6528240075		subaru	outback	2006				clean		missoula		8000
6527167694		subaru		2002	26000		like new	clean	8 cylinders	atlanta	otp north	18500
6525793735		subaru	forester	2013	128000	JF2SHABC8DH427322	excellent	clean	4 cylinders	atlanta	atlanta	7990
6526626675		subaru	legacy	1998	125000		good	clean	4 cylinders	atlanta	otp north	1850
6529676120		subaru	outback	1999	250000			clean		atlanta	otp north	600
6527224510		subaru	wrx	2004	126629			clean		missoula		3000
6527675930		subaru	impreza	1995	162000			clean		missoula		2400
6529621960		subaru	outback	2005	148000			clean	4 cylinders	missoula		5800
6526443331		subaru				JF2An53BXHE443952	salvage	clean	4 cylinders	missoula		150
6528450152		subaru	forester	2001	167000	JF1SF635X1H756655		clean		missoula		1500
6528214413		subaru	forester	2016	71000		excellent	clean	4 cylinders	missoula		15500
6527444741		subaru	legacy	2008	152000		excellent	clean	4 cylinders	minneapolis	hennepin co	9350
6530178182		subaru	sti	2008	65000		excellent	salvage	4 cylinders	minneapolis	hennepin co	19500
6527334072		subaru	outback	2002	105000		excellent	clean	4 cylinders	minneapolis	carv/sher/wri	9500
6529630603		subaru	forester	2010	89600	JF2SH6CC7AH756245	good	clean	4 cylinders	minneapolis	ramsey co	8500
6525928391		subaru	legacy	2010	197543		good	clean	4 cylinders	minneapolis	anok/chis/isa	3200
6529857341		subaru	impreza	2011	55000		good	rebuilt	4 cylinders	minneapolis	dakota/scott	7500
6529930770		subaru	impreza	2017	4500		new	clean	4 cylinders	minneapolis	dakota/scott	17000
6526695254		subaru	outback-xt	2007	150350	4S4BP63C374300028	excellent	clean	4 cylinders	atlanta	otp north	12000
6528591188		subaru	impreza-wrx	2004	167			clean	4 cylinders	atlanta	atlanta	6900
6530117258		subaru	outback	2002	170		excellent	clean		atlanta	otp north	4499
6530169017		subaru	legacy	2010	158000	4S3BMBB6XA3239050	excellent	clean	4 cylinders	atlanta	atlanta	5900
6530672248				2006			good	clean	4 cylinders	atlanta	otp north	13500
6526239276		subaru	legacy-outback	2004	169500		good	clean	4 cylinders	atlanta	otp north	2400
6529711083		subaru	sti-wrx	2014	65000			clean		atlanta	atlanta	13000
6525751900		subaru	legacy	2006	84000			clean	4 cylinders	atlanta	otp west	4000
6529713283		subaru	sti-wrx	2004				clean		atlanta	atlanta	13000
6529567831		subaru	outback				good	clean	4 cylinders	minneapolis	dakota/scott	999
6525801796		subaru	legacy-outback	1997	142240		fair	clean	4 cylinders	minneapolis	dakota/scott	700
6530356872		subaru	impreza-outback	2005	138000			clean	4 cylinders	minneapolis	dakota/scott	3800
6530915377		subaru	wrx	2007	112000		excellent	rebuilt	4 cylinders	minneapolis	washington/WI	11000
6527930670		subaru	forester	2013	56816		excellent	clean	4 cylinders	minneapolis	ramsey co	16500
6531432896		subaru	wrx	2005	136000			clean	4 cylinders	minneapolis	hennepin co	12000
6530234469		subaru	wrx	2006	162000		good	salvage	4 cylinders	minneapolis	anok/chis/isa	8500
6530897428		subaru	outback	2016	15582	4S4BSBCC7G3296109	excellent	rebuilt	4 cylinders	minneapolis	anok/chis/isa	17900
6530799640		subaru	outback	2008				clean		minneapolis	anok/chis/isa	6900
6531464263		subaru	impreza	2014	51000	JF1GPAL63E8256583	good	salvage	4 cylinders	minneapolis	hennepin co	12500
6527244746		subaru	outback	2002	223500		fair	clean	4 cylinders	minneapolis	washington/WI	995
6530564610		subaru	forester	2011	160000		good	clean	4 cylinders	minneapolis	washington/WI	7300
6530996280		subaru	outback	2001	175000		excellent	clean	4 cylinders	atlanta	otp north	4200
6530135180		subaru	tribeca	2006	165		excellent	clean	6 cylinders	atlanta	atlanta	4300
6527327827		subaru	legacy	2005	190030		excellent	clean	4 cylinders	atlanta	otp north	5000
6525746428		subaru	legacy	2006	84000			clean	4 cylinders	atlanta	otp west	4000
